=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2026.03.30 08:36:00 =~=~=~=~=~=~=~=~=~=~=~=
ESP-ROM:esp32s3-20210327
2,-1,-1,-1,-1
51460,0,2,-1,-1,-1,-1
51560,0,2,-1,-1,-1,-1
51661,0,2,-1,-1,-1,-1
51762,0,2,-1,-1,-1,-1
51863,0,2,-1,-1,-1,-1
51963,0,2,-1,-1,-1,-1
52064,0,2,-1,-1,-1,-1
52165,0,2,-1,-1,-1,-1
52266,0,2,-1,-1,-1,-1
52368,0,2,-1,-1,-1,-1
52469,0,2,-1,-1,-1,-1
52570,0,2,-1,-1,-1,-1
52671,0,2,-1,-1,-1,-1
52772,0,2,-1,-1,-1,-1
52873,0,2,-1,-1,-1,-1
52973,0,2,-1,-1,-1,-1
53074,0,2,-1,-1,-1,-1
53175,0,2,-1,-1,-1,-1
53277,0,2,-1,-1,-1,-1
53379,0,2,-1,-1,-1,-1
53478,0,2,-1,-1,-1,-1
53581,0,2,-1,-1,-1,-1
53682,0,2,-1,-1,-1,-1
53785,0,2,-1,-1,-1,-1
53886,0,2,-1,-1,-1,-1
53987,0,2,-1,-1,-1,-1
54088,0,2,-1,-1,-1,-1
54190,0,2,-1,-1,-1,-1
54292,0,2,-1,-1,-1,-1
54394,0,2,-1,-1,-1,-1
54495,0,2,-1,-1,-1,-1
54596,0,2,-1,-1,-1,-1
54697,0,2,-1,-1,-1,-1
54798,0,2,-1,-1,-1,-1
54899,0,2,-1,-1,-1,-1
55001,0,2,-1,-1,-1,-1
55103,0,2,-1,-1,-1,-1
55203,0,2,-1,-1,-1,-1
55304,0,2,-1,-1,-1,-1
55405,0,2,-1,-1,-1,-1
55507,0,2,-1,-1,-1,-1
55609,0,2,-1,-1,-1,-1
55709,0,2,-1,-1,-1,-1
55811,0,2,-1,-1,-1,-1
55914,0,2,-1,-1,-1,-1
56016,0,2,-1,-1,-1,-1
56118,0,2,-1,-1,-1,-1
56218,0,2,-1,-1,-1,-1
56319,0,2,-1,-1,-1,-1
56422,0,2,-1,-1,-1,-1
56524,0,2,-1,-1,-1,-1
56626,0,2,-1,-1,-1,-1
