=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2026.03.30 20:14:34 =~=~=~=~=~=~=~=~=~=~=~=
ESP-ROM:esp32s3-20210327
7
2117376,1,3,56,62,84,69
2117463,1,3,51,65,97,72
2117555,1,3,62,63,89,73
2117647,1,3,54,61,106,76
2117739,1,3,56,64,106,73
2117831,1,3,62,62,90,76
2117924,1,3,61,63,95,73
2118015,1,3,56,62,105,77
2118108,1,3,61,65,91,78
2118200,1,3,63,64,92,73
2118292,1,3,61,62,91,77
2118385,1,3,62,62,93,76
2118477,1,3,60,63,87,74
2118570,1,3,60,63,86,72
2118662,1,3,59,61,87,75
2118754,1,3,76,65,54,77
2118846,1,3,63,62,94,72
2118938,1,3,60,63,88,74
2119030,1,3,62,62,82,76
2119122,1,3,61,63,83,72
2119213,1,3,64,63,91,70
2119301,1,3,63,60,92,73
2119389,1,3,60,61,91,75
2119481,1,3,52,63,101,71
2119573,1,3,62,61,94,75
2119664,1,3,64,63,88,71
2119756,1,3,61,64,91,72
2119848,1,3,62,63,93,70
2119940,1,3,55,63,107,71
2120031,1,3,61,58,83,81
2120123,1,3,60,63,92,71
2120215,1,3,59,63,88,71
2120307,1,3,63,60,94,72
2120399,1,3,62,63,93,70
2120490,1,3,54,63,105,71
2120582,1,3,64,63,88,71
2120669,1,3,58,62,88,69
2120749,1,3,64,68,90,57
2120829,1,3,61,70,94,53
2120909,1,3,62,60,91,73
2120989,1,3,58,60,89,73
2121069,1,3,61,69,94,55
2121149,1,3,56,60,81,73
2121229,1,3,61,63,95,67
2121309,1,3,60,60,92,73
2121389,1,3,60,60,90,73
2121469,1,3,56,60,82,73
2121549,1,3,58,60,82,73
2121629,1,3,58,60,89,73
2121709,1,3,61,68,94,57
2121789,1,3,59,60,88,73
2121869,1,3,59,60,90,73
2121949,1,3,61,60,93,73
2122029,1,3,56,66,83,62
2122109,1,3,62,63,95,67
2122189,1,3,59,63,75,67
2122269,1,3,62,68,95,57
2122349,1,3,52,70,88,60
2122429,1,3,62,68,96,57
2122509,1,3,55,60,82,73
2122590,1,3,60,60,93,73
2122682,1,3,59,62,99,76
2122774,1,3,56,74,98,52
2122866,1,3,54,64,87,71
2122956,1,3,58,62,101,76
2123036,1,3,60,74,92,46
2123116,1,3,62,60,93,73
2123196,1,3,55,73,83,47
2123276,1,3,59,72,87,49
2123358,1,3,77,76,123,42
2123450,1,3,74,60,121,73
2123542,1,3,76,62,125,76
2123634,1,3,74,70,126,60
2123717,1,3,62,60,93,73
2123798,1,3,73,73,119,48
2123890,1,3,75,64,129,71
2123983,1,3,59,66,90,67
2124076,1,3,77,61,126,74
2124168,1,3,75,65,129,69
2124260,1,3,76,61,122,74
2124352,1,3,55,69,81,58
2124444,1,3,64,64,91,66
2124536,1,3,57,63,77,72
2124628,1,3,59,69,86,57
2124720,1,3,58,64,75,69
