=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2026.02.25 00:17:27 =~=~=~=~=~=~=~=~=~=~=~=
ESP-ROM:esp32s3-20210327
89
182324,1,1,160,101,202,189
182348,1,1,160,101,202,190
182372,1,1,159,101,203,189
182396,1,1,159,101,203,189
182420,1,1,159,101,203,190
182444,1,1,159,101,203,190
182468,1,1,160,101,201,189
182492,1,1,160,101,201,189
182516,1,1,159,100,203,191
182540,1,1,159,100,203,191
182564,1,1,159,101,203,190
182588,1,1,159,101,203,190
182612,1,1,159,101,203,190
182636,1,1,158,101,201,189
182660,1,1,158,101,201,189
182684,1,1,158,101,201,189
182708,1,1,158,101,201,189
182732,1,1,158,101,201,191
182756,1,1,158,101,201,191
182780,1,1,158,101,201,189
182804,1,1,158,101,201,189
182828,1,1,159,101,200,191
182852,1,1,160,102,201,190
182876,1,1,160,102,201,190
182900,1,1,160,101,201,191
182924,1,1,160,101,201,191
182948,1,1,160,102,201,190
182972,1,1,160,102,201,190
182996,1,1,160,102,201,190
183020,1,1,160,102,201,190
183044,1,1,159,102,203,190
183068,1,1,159,102,203,190
183092,1,1,160,102,201,189
183116,1,1,160,102,201,189
183140,1,1,160,102,201,189
183164,1,1,160,102,201,191
183188,1,1,160,102,201,191
183212,1,1,160,102,201,191
183236,1,1,160,102,201,191
183260,1,1,160,102,201,191
183284,1,1,160,102,201,191
183308,1,1,159,103,203,190
183332,1,1,159,103,203,190
183356,1,1,160,103,202,191
183380,1,1,160,103,202,191
183404,1,1,159,103,203,192
183428,1,1,159,103,203,192
183452,1,1,159,104,203,192
183476,1,1,158,104,205,192
183500,1,1,158,104,205,192
183524,1,1,158,104,205,191
183548,1,1,158,104,205,191
183572,1,1,159,104,203,192
183596,1,1,159,104,203,192
183620,1,1,158,104,205,192
183644,1,1,158,104,205,192
183668,1,1,159,103,203,191
183692,1,1,159,103,203,191
183716,1,1,158,104,205,192
183740,1,1,158,104,205,192
183764,1,1,157,104,203,191
183788,1,1,157,104,203,191
183812,1,1,159,104,203,192
183836,1,1,159,104,203,192
183860,1,1,159,104,203,192
183884,1,1,159,104,203,192
183908,1,1,159,104,203,192
183932,1,1,159,104,203,192
183956,1,1,159,104,203,192
183980,1,1,158,104,205,191
184004,1,1,158,104,205,191
184028,1,1,158,104,205,191
184052,1,1,158,104,205,191
184076,1,1,159,104,203,191
184100,1,1,159,104,203,191
184124,1,1,159,104,203,191
184148,1,1,159,104,203,191
184172,1,1,159,104,203,191
184196,1,1,159,104,203,191
184220,1,1,159,104,203,191
184244,1,1,159,104,203,191
184268,1,1,159,105,203,190
184292,1,1,160,104,201,191
184316,1,1,160,104,201,191
184340,1,1,160,104,201,190
184364,1,1,160,104,201,190
184388,1,1,160,104,201,190
184412,1,1,160,104,201,190
184436,1,1,160,104,201,189
184460,1,1,160,104,201,189
184484,1,1,160,104,201,189
184508,1,1,160,104,201,189
184532,1,1,162,104,201,190
184556,1,1,162,104,201,190
184580,1,1,161,104,203,191
184604,1,1,161,104,203,191
184628,1,1,161,105,203,190
184652,1,1,161,105,203,190
184676,1,1,161,105,203,190
184700,1,1,161,106,203,190
184724,1,1,161,106,203,190
184748,1,1,161,105,203,191
184772,1,1,161,105,203,191
184796,1,1,161,105,203,191
184820,1,1,161,105,203,191
184844,1,1,161,106,203,192
184868,1,1,161,106,203,192
184892,1,1,162,106,202,193
184916,1,1,162,106,202,193
184940,1,1,164,107,198,193
184964,1,1,164,107,198,193
184988,1,1,165,109,196,192
185012,1,1,164,108,197,193
185036,1,1,164,108,197,193
185060,1,1,169,110,200,192
185084,1,1,169,110,200,192
185108,1,1,176,111,201,192
185132,1,1,176,111,201,192
185156,1,1,185,111,199,189
185180,1,1,185,111,199,189
185204,1,1,194,110,201,189
185228,1,1,194,110,201,189
185252,1,1,205,108,200,191
185276,1,1,205,108,200,191
185300,1,1,214,109,200,190
185324,1,1,214,109,200,190
185348,1,1,221,107,195,191
185372,1,1,221,107,195,191
185396,1,1,221,107,195,191
185420,1,1,221,107,195,191
185444,1,1,221,107,195,191
185468,1,1,229,108,179,195
185492,1,1,229,108,179,195
185516,1,1,229,108,179,195
185540,1,1,234,108,169,197
185564,1,1,234,108,169,197
185588,1,1,234,108,169,197
185612,1,1,234,108,169,197
185636,1,1,241,108,155,205
185660,1,1,241,108,155,205
185684,1,1,241,108,155,205
185708,1,1,241,108,155,205
185732,1,1,249,106,139,206
185756,1,1,249,106,139,206
185780,1,1,249,106,139,206
185804,1,1,249,106,139,206
185828,1,1,256,104,125,208
185852,1,1,256,104,125,208
185876,1,1,259,103,119,207
185900,1,1,259,103,119,207
185924,1,1,259,103,119,207
185948,1,1,259,103,119,207
185972,1,1,261,103,115,206
185996,1,1,261,102,115,205
186020,1,1,261,102,115,205
186044,1,1,261,102,115,205
186068,1,1,261,102,115,205
186092,1,1,261,102,115,205
186116,1,1,261,103,115,206
186140,1,1,261,103,115,206
186164,1,1,261,103,116,207
186188,1,1,261,103,116,207
186212,1,1,260,104,117,208
186236,1,1,260,104,117,208
186260,1,1,258,105,121,210
186284,1,1,258,105,121,210
186308,1,1,255,106,127,212
186332,1,1,255,106,127,212
186356,1,1,251,107,135,214
186380,1,1,251,107,135,214
186404,1,1,245,108,147,216
186428,1,1,245,108,147,216
186452,1,1,237,108,163,216
186476,1,1,237,108,163,216
186500,1,1,229,106,179,213
186524,1,1,229,106,179,213
186548,1,1,222,106,193,212
186572,1,1,222,106,193,212
186596,1,1,216,104,205,209
186620,1,1,216,104,205,209
186644,1,1,207,103,211,206
186668,1,1,207,103,211,206
186692,1,1,193,101,211,203
186716,1,1,193,101,211,203
186740,1,1,178,101,209,202
186764,1,1,178,101,209,202
186788,1,1,164,100,205,201
186812,1,1,164,100,205,201
186836,1,1,150,100,205,201
186860,1,1,150,100,205,201
186884,1,1,141,101,192,197
186908,1,1,141,101,192,197
186932,1,1,130,99,181,189
186956,1,1,130,99,181,189
186980,1,1,125,100,164,188
187004,1,1,125,100,164,188
187028,1,1,118,100,153,189
187052,1,1,118,100,153,189
187076,1,1,112,103,145,190
187100,1,1,112,103,145,190
187124,1,1,107,104,135,189
187148,1,1,107,104,135,189
187172,1,1,102,104,125,188
187196,1,1,102,104,125,188
187220,1,1,98,103,114,187
187244,1,1,98,103,114,187
187268,1,1,87,100,123,189
187292,1,1,87,100,123,189
187316,1,1,84,100,113,187
187340,1,1,84,100,113,187
187364,1,1,70,98,129,190
187388,1,1,70,98,129,190
187412,1,1,68,96,126,188
187436,1,1,68,96,126,188
187460,1,1,64,94,129,189
187484,1,1,64,94,129,189
187508,1,1,64,94,129,189
187532,1,1,64,94,129,189
187556,1,1,64,93,129,187
187580,1,1,64,93,129,187
187604,1,1,64,93,129,187
187628,1,1,64,93,129,186
187652,1,1,64,93,129,186
187676,1,1,64,93,129,186
187700,1,1,64,92,129,185
187724,1,1,65,91,130,183
187748,1,1,65,91,130,183
187772,1,1,65,91,130,183
187796,1,1,66,91,133,183
187820,1,1,66,91,133,183
187844,1,1,70,90,141,181
187868,1,1,76,93,153,186
187892,1,1,76,93,153,186
