=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2026.02.25 00:02:16 =~=~=~=~=~=~=~=~=~=~=~=
ESP-ROM:esp32s3-20210327
78
194500,1,1,176,113,193,178
194524,1,1,177,111,193,174
194548,1,1,177,111,193,174
194572,1,1,175,113,195,177
194596,1,1,175,113,195,177
194620,1,1,175,110,191,175
194644,1,1,175,110,191,175
194668,1,1,175,110,191,175
194692,1,1,175,114,191,178
194716,1,1,175,114,191,178
194740,1,1,175,114,191,178
194764,1,1,174,113,193,177
194788,1,1,174,113,193,177
194812,1,1,176,110,190,178
194836,1,1,176,110,190,178
194860,1,1,178,107,192,174
194884,1,1,178,107,192,174
194908,1,1,175,110,191,174
194932,1,1,175,110,191,174
194956,1,1,177,114,191,177
194980,1,1,177,114,191,177
195004,1,1,177,111,195,169
195028,1,1,177,111,195,169
195052,1,1,175,115,191,169
195076,1,1,175,115,191,169
195100,1,1,177,112,192,181
195124,1,1,177,112,192,181
195148,1,1,175,115,191,173
195172,1,1,175,115,191,173
195196,1,1,176,114,193,173
195220,1,1,176,114,193,173
195244,1,1,175,113,191,173
195268,1,1,175,113,191,173
195292,1,1,176,113,193,168
195316,1,1,176,113,193,168
195340,1,1,177,115,192,174
195364,1,1,177,115,192,174
195388,1,1,176,114,193,171
195412,1,1,176,114,193,171
195436,1,1,177,116,192,178
195460,1,1,177,116,192,178
195484,1,1,177,116,192,178
195508,1,1,174,113,193,175
195532,1,1,174,113,193,175
195556,1,1,174,113,193,175
195580,1,1,174,115,193,176
195604,1,1,174,115,193,176
195628,1,1,177,113,192,173
195652,1,1,177,113,192,173
195676,1,1,176,118,193,160
195700,1,1,176,118,193,160
195724,1,1,175,115,195,176
195748,1,1,175,115,195,176
195772,1,1,176,116,193,179
195796,1,1,176,116,193,179
195820,1,1,175,115,191,173
195844,1,1,175,115,191,173
195868,1,1,176,116,193,179
195892,1,1,176,116,193,179
195916,1,1,175,113,191,176
195940,1,1,175,113,191,176
195964,1,1,175,111,191,170
195988,1,1,175,111,191,170
196012,1,1,175,112,191,171
196036,1,1,175,112,191,171
196060,1,1,177,115,192,177
196084,1,1,177,115,192,177
196108,1,1,177,116,192,176
196132,1,1,177,116,192,176
196156,1,1,175,114,191,175
196180,1,1,175,114,191,175
196204,1,1,174,115,193,175
196228,1,1,174,115,193,175
196252,1,1,175,123,191,165
196276,1,1,175,123,191,165
196300,1,1,176,121,194,167
196324,1,1,176,121,194,167
196348,1,1,176,125,190,168
196372,1,1,176,125,190,168
196396,1,1,176,111,189,163
196420,1,1,176,111,189,163
196444,1,1,177,115,191,167
196468,1,1,177,115,191,167
196492,1,1,176,115,193,168
196516,1,1,176,115,193,168
196540,1,1,176,115,189,166
196564,1,1,176,115,189,166
196588,1,1,177,113,187,167
196612,1,1,177,113,187,167
196636,1,1,176,116,190,172
196660,1,1,176,116,190,172
196684,1,1,177,111,191,167
196708,1,1,177,111,191,167
196732,1,1,176,114,189,164
196756,1,1,176,114,189,164
196780,1,1,177,115,187,165
196804,1,1,177,115,187,165
196828,1,1,177,113,191,163
196852,1,1,177,113,191,163
196876,1,1,177,118,187,168
196900,1,1,177,118,187,168
196924,1,1,175,114,187,164
196948,1,1,175,114,187,164
196972,1,1,174,114,189,165
196996,1,1,174,114,189,165
197020,1,1,174,115,189,169
197044,1,1,174,115,189,169
197068,1,1,174,115,190,165
197092,1,1,174,115,190,165
197116,1,1,174,112,189,165
197140,1,1,174,112,189,165
197164,1,1,175,115,187,160
197188,1,1,175,115,187,160
197212,1,1,176,116,189,169
197236,1,1,176,116,189,169
197260,1,1,176,116,189,169
197284,1,1,176,116,189,169
197308,1,1,175,119,187,174
197332,1,1,175,119,187,174
197356,1,1,177,112,187,165
197380,1,1,177,112,187,165
197404,1,1,175,121,190,161
197428,1,1,175,121,190,161
197452,1,1,176,114,193,163
